edge_index,mcu_pa9_time_s,pi_irq_marker_time_s,delta_us
5130,5.1300728,5.1300763,3.50
5131,5.1310728,5.1310762,3.40
5132,5.1320727,5.1320763,3.60
5133,5.1330726,5.1330762,3.60
5134,5.1340726,5.1340761,3.50
5135,5.1350725,5.1350760,3.50
5136,5.1360724,5.1360760,3.60
5137,5.1370724,5.1370759,3.50
5138,5.1380723,5.1380758,3.50
5139,5.1390723,5.1390757,3.40
5140,5.1400722,5.1400757,3.50
5141,5.1410721,5.1410756,3.50
5142,5.1420721,5.1420756,3.50
5143,5.1430720,5.1430755,3.50
5144,5.1440719,5.1440754,3.50
5145,5.1450719,5.1450753,3.40
5146,5.1460718,5.1460753,3.50
5147,5.1470717,5.1470752,3.50
5148,5.1480717,5.1480752,3.50
5149,5.1490716,5.1490751,3.50
5150,5.1500716,5.1500750,3.40
5151,5.1510715,5.1510750,3.50
5152,5.1520714,5.1520749,3.50
5153,5.1530714,5.1530749,3.50
5154,5.1540713,5.1540748,3.50
5155,5.1550712,5.1550747,3.50
5156,5.1560712,5.1560747,3.50
5157,5.1570711,5.1570746,3.50
5158,5.1580711,5.1580745,3.40
5159,5.1590710,5.1590745,3.50
5160,5.1600709,5.1600744,3.50
5161,5.1610709,5.1610744,3.50
5162,5.1620708,5.1620743,3.50
5163,5.1630707,5.1630742,3.50
5164,5.1640707,5.1640743,3.60
5165,5.1650706,5.1650741,3.50
5166,5.1660706,5.1660740,3.40
5167,5.1670705,5.1670740,3.50
5168,5.1680704,5.1680740,3.60
5169,5.1690704,5.1690739,3.50
5170,5.1700703,5.1700738,3.50
5171,5.1710702,5.1710738,3.60
5172,5.1720702,5.1720737,3.50
5173,5.1730701,5.1730736,3.50
5174,5.1740701,5.1740736,3.50
5175,5.1750700,5.1750735,3.50
5176,5.1760699,5.1760734,3.50
5177,5.1770699,5.1770734,3.50
5178,5.1780698,5.1780733,3.50
5179,5.1790697,5.1790732,3.50
5180,5.1800697,5.1800732,3.50
5181,5.1810696,5.1810731,3.50
5182,5.1820696,5.1820730,3.40
5183,5.1830695,5.1830730,3.50
5184,5.1840694,5.1840729,3.50
5185,5.1850694,5.1850729,3.50
5186,5.1860693,5.1860728,3.50
5187,5.1870692,5.1870727,3.50
5188,5.1880692,5.1880727,3.50
5189,5.1890691,5.1890726,3.50
5190,5.1900691,5.1900725,3.40
5191,5.1910690,5.1910725,3.50
5192,5.1920689,5.1920724,3.50
5193,5.1930689,5.1930775,8.60
5194,5.1940688,5.1940723,3.50
5195,5.1950687,5.1950775,8.80
5196,5.1960687,5.1960722,3.50
5197,5.1970686,5.1970721,3.50
5198,5.1980686,5.1980721,3.50
5199,5.1990685,5.1990720,3.50
5200,5.2000684,5.2000719,3.50
5201,5.2010684,5.2010719,3.50
5202,5.2020683,5.2020718,3.50
5203,5.2030682,5.2030717,3.50
5204,5.2040682,5.2040716,3.40
5205,5.2050681,5.2050716,3.50
5206,5.2060681,5.2060716,3.50
5207,5.2070680,5.2070715,3.50
5208,5.2080679,5.2080714,3.50
5209,5.2090679,5.2090714,3.50
5210,5.2100678,5.2100713,3.50
5211,5.2110677,5.2110712,3.50
5212,5.2120677,5.2120712,3.50
5213,5.2130676,5.2130711,3.50
5214,5.2140676,5.2140710,3.40
5215,5.2150675,5.2150710,3.50
5216,5.2160674,5.2160709,3.50
5217,5.2170674,5.2170709,3.50
5218,5.2180673,5.2180708,3.50
5219,5.2190672,5.2190707,3.50
5220,5.2200672,5.2200707,3.50
5221,5.2210671,5.2210706,3.50
5222,5.2220670,5.2220705,3.50
5223,5.2230670,5.2230705,3.50
5224,5.2240669,5.2240704,3.50
5225,5.2250669,5.2250704,3.50
5226,5.2260668,5.2260703,3.50
5227,5.2270667,5.2270702,3.50
5228,5.2280667,5.2280702,3.50
5229,5.2290666,5.2290702,3.60
5230,5.2300665,5.2300700,3.50
5231,5.2310665,5.2310700,3.50
5232,5.2320664,5.2320699,3.50
5233,5.2330664,5.2330698,3.40
5234,5.2340663,5.2340698,3.50
5235,5.2350662,5.2350697,3.50
5236,5.2360662,5.2360696,3.40
5237,5.2370661,5.2370696,3.50
5238,5.2380660,5.2380695,3.50
5239,5.2390660,5.2390695,3.50
5240,5.2400659,5.2400694,3.50
5241,5.2410659,5.2410694,3.50
5242,5.2420658,5.2420693,3.50
5243,5.2430657,5.2430693,3.60
5244,5.2440657,5.2440692,3.50
5245,5.2450656,5.2450691,3.50
5246,5.2460655,5.2460691,3.60
5247,5.2470655,5.2470689,3.40
5248,5.2480654,5.2480689,3.50
5249,5.2490654,5.2490688,3.40
5250,5.2500653,5.2500688,3.50
5251,5.2510652,5.2510687,3.50
5252,5.2520652,5.2520687,3.50
5253,5.2530651,5.2530686,3.50
5254,5.2540650,5.2540685,3.50
5255,5.2550650,5.2550685,3.50
5256,5.2560649,5.2560684,3.50
5257,5.2570648,5.2570683,3.50
5258,5.2580648,5.2580683,3.50
5259,5.2590647,5.2590682,3.50
5260,5.2600647,5.2600682,3.50
5261,5.2610646,5.2610681,3.50
5262,5.2620645,5.2620680,3.50
5263,5.2630645,5.2630680,3.50
5264,5.2640644,5.2640680,3.60
5265,5.2650643,5.2650678,3.50
5266,5.2660643,5.2660678,3.50
5267,5.2670642,5.2670677,3.50
5268,5.2680642,5.2680676,3.40
5269,5.2690641,5.2690676,3.50
5270,5.2700640,5.2700675,3.50
5271,5.2710640,5.2710675,3.50
5272,5.2720639,5.2720674,3.50
5273,5.2730638,5.2730674,3.60
5274,5.2740638,5.2740673,3.50
5275,5.2750637,5.2750672,3.50
5276,5.2760637,5.2760672,3.50
5277,5.2770636,5.2770671,3.50
5278,5.2780635,5.2780670,3.50
5279,5.2790635,5.2790670,3.50
5280,5.2800634,5.2800669,3.50
5281,5.2810633,5.2810668,3.50
5282,5.2820633,5.2820668,3.50
5283,5.2830632,5.2830667,3.50
5284,5.2840632,5.2840667,3.50
5285,5.2850631,5.2850666,3.50
5286,5.2860630,5.2860665,3.50
5287,5.2870630,5.2870665,3.50
5288,5.2880629,5.2880664,3.50
5289,5.2890628,5.2890663,3.50
5290,5.2900628,5.2900663,3.50
5291,5.2910627,5.2910662,3.50
5292,5.2920627,5.2920662,3.50
5293,5.2930626,5.2930661,3.50
5294,5.2940625,5.2940660,3.50
5295,5.2950625,5.2950660,3.50
5296,5.2960624,5.2960660,3.60
5297,5.2970623,5.2970659,3.60
5298,5.2980623,5.2980658,3.50
5299,5.2990622,5.2990658,3.60
5300,5.3000622,5.3000657,3.50
5301,5.3010621,5.3010656,3.50
5302,5.3020620,5.3020655,3.50
5303,5.3030620,5.3030655,3.50
5304,5.3040619,5.3040654,3.50
5305,5.3050618,5.3050653,3.50
5306,5.3060618,5.3060653,3.50
5307,5.3070617,5.3070652,3.50
5308,5.3080617,5.3080651,3.40
5309,5.3090616,5.3090651,3.50
5310,5.3100615,5.3100650,3.50
5311,5.3110615,5.3110650,3.50
5312,5.3120614,5.3120649,3.50
5313,5.3130613,5.3130648,3.50
5314,5.3140613,5.3140648,3.50
5315,5.3150612,5.3150647,3.50
5316,5.3160612,5.3160646,3.40
5317,5.3170611,5.3170646,3.50
5318,5.3180610,5.3180645,3.50
5319,5.3190610,5.3190645,3.50
5320,5.3200609,5.3200644,3.50
5321,5.3210608,5.3210643,3.50
5322,5.3220608,5.3220643,3.50
5323,5.3230607,5.3230642,3.50
5324,5.3240606,5.3240641,3.50
5325,5.3250606,5.3250641,3.50
5326,5.3260605,5.3260640,3.50
5327,5.3270605,5.3270639,3.40
5328,5.3280604,5.3280639,3.50
5329,5.3290603,5.3290638,3.50
5330,5.3300603,5.3300638,3.50
5331,5.3310602,5.3310637,3.50
5332,5.3320601,5.3320636,3.50
5333,5.3330601,5.3330636,3.50
5334,5.3340600,5.3340635,3.50
5335,5.3350600,5.3350635,3.50
5336,5.3360599,5.3360634,3.50
5337,5.3370598,5.3370633,3.50
5338,5.3380598,5.3380633,3.50
5339,5.3390597,5.3390632,3.50
5340,5.3400596,5.3400631,3.50
5341,5.3410596,5.3410631,3.50
5342,5.3420595,5.3420630,3.50
5343,5.3430595,5.3430630,3.50
5344,5.3440594,5.3440628,3.40
5345,5.3450593,5.3450628,3.50
5346,5.3460593,5.3460694,10.10
5347,5.3470592,5.3470627,3.50
5348,5.3480591,5.3480678,8.70
5349,5.3490591,5.3490626,3.50
5350,5.3500590,5.3500677,8.70
5351,5.3510590,5.3510625,3.50
5352,5.3520589,5.3520676,8.70
5353,5.3530588,5.3530624,3.60
5354,5.3540588,5.3540675,8.70
5355,5.3550587,5.3550623,3.60
5356,5.3560586,5.3560673,8.70
5357,5.3570586,5.3570621,3.50
5358,5.3580585,5.3580672,8.70
5359,5.3590585,5.3590620,3.50
5360,5.3600584,5.3600686,10.20
5361,5.3610583,5.3610618,3.50
5362,5.3620583,5.3620618,3.50
5363,5.3630582,5.3630617,3.50
5364,5.3640581,5.3640616,3.50
5365,5.3650581,5.3650616,3.50
5366,5.3660580,5.3660616,3.60
5367,5.3670579,5.3670614,3.50
5368,5.3680579,5.3680614,3.50
5369,5.3690578,5.3690613,3.50
5370,5.3700578,5.3700613,3.50
5371,5.3710577,5.3710612,3.50
5372,5.3720576,5.3720611,3.50
5373,5.3730576,5.3730611,3.50
5374,5.3740575,5.3740610,3.50
5375,5.3750574,5.3750610,3.60
5376,5.3760574,5.3760609,3.50
5377,5.3770573,5.3770608,3.50
5378,5.3780573,5.3780608,3.50
5379,5.3790572,5.3790607,3.50
5380,5.3800571,5.3800606,3.50
5381,5.3810571,5.3810606,3.50
5382,5.3820570,5.3820605,3.50
5383,5.3830569,5.3830604,3.50
5384,5.3840569,5.3840604,3.50
5385,5.3850568,5.3850604,3.60
5386,5.3860568,5.3860602,3.40
5387,5.3870567,5.3870602,3.50
5388,5.3880566,5.3880601,3.50
5389,5.3890566,5.3890601,3.50
5390,5.3900565,5.3900600,3.50
5391,5.3910564,5.3910599,3.50
5392,5.3920564,5.3920599,3.50
5393,5.3930563,5.3930598,3.50
5394,5.3940563,5.3940598,3.50
5395,5.3950562,5.3950597,3.50
5396,5.3960561,5.3960596,3.50
5397,5.3970561,5.3970596,3.50
5398,5.3980560,5.3980595,3.50
5399,5.3990559,5.3990595,3.60
5400,5.4000559,5.4000594,3.50
5401,5.4010558,5.4010593,3.50
5402,5.4020558,5.4020593,3.50
5403,5.4030557,5.4030592,3.50
5404,5.4040556,5.4040591,3.50
5405,5.4050556,5.4050591,3.50
5406,5.4060555,5.4060590,3.50
5407,5.4070554,5.4070590,3.60
5408,5.4080554,5.4080589,3.50
5409,5.4090553,5.4090589,3.60
5410,5.4100553,5.4100588,3.50
5411,5.4110552,5.4110587,3.50
5412,5.4120551,5.4120586,3.50
5413,5.4130551,5.4130586,3.50
5414,5.4140550,5.4140585,3.50
5415,5.4150549,5.4150584,3.50
5416,5.4160549,5.4160584,3.50
5417,5.4170548,5.4170583,3.50
5418,5.4180548,5.4180582,3.40
5419,5.4190547,5.4190582,3.50
5420,5.4200546,5.4200581,3.50
5421,5.4210546,5.4210581,3.50
5422,5.4220545,5.4220580,3.50
5423,5.4230544,5.4230579,3.50
5424,5.4240544,5.4240579,3.50
5425,5.4250543,5.4250578,3.50
5426,5.4260543,5.4260578,3.50
5427,5.4270542,5.4270577,3.50
5428,5.4280541,5.4280576,3.50
5429,5.4290541,5.4290576,3.50
5430,5.4300540,5.4300575,3.50
5431,5.4310539,5.4310574,3.50
5432,5.4320539,5.4320574,3.50
5433,5.4330538,5.4330574,3.60
5434,5.4340537,5.4340572,3.50
5435,5.4350537,5.4350572,3.50
5436,5.4360536,5.4360571,3.50
5437,5.4370536,5.4370571,3.50
5438,5.4380535,5.4380570,3.50
5439,5.4390534,5.4390569,3.50
5440,5.4400534,5.4400569,3.50
5441,5.4410533,5.4410568,3.50
5442,5.4420532,5.4420568,3.60
5443,5.4430532,5.4430567,3.50
5444,5.4440531,5.4440566,3.50
5445,5.4450531,5.4450566,3.50
5446,5.4460530,5.4460565,3.50
5447,5.4470529,5.4470564,3.50
5448,5.4480529,5.4480564,3.50
5449,5.4490528,5.4490563,3.50
5450,5.4500527,5.4500562,3.50
5451,5.4510527,5.4510562,3.50
5452,5.4520526,5.4520561,3.50
5453,5.4530526,5.4530560,3.40
5454,5.4540525,5.4540560,3.50
5455,5.4550524,5.4550559,3.50
5456,5.4560524,5.4560558,3.40
5457,5.4570523,5.4570558,3.50
5458,5.4580522,5.4580557,3.50
5459,5.4590522,5.4590557,3.50
5460,5.4600521,5.4600556,3.50
5461,5.4610521,5.4610556,3.50
5462,5.4620520,5.4620555,3.50
5463,5.4630519,5.4630554,3.50
5464,5.4640519,5.4640554,3.50
5465,5.4650518,5.4650553,3.50
5466,5.4660517,5.4660552,3.50
5467,5.4670517,5.4670552,3.50
5468,5.4680516,5.4680551,3.50
5469,5.4690515,5.4690551,3.60
5470,5.4700515,5.4700550,3.50
5471,5.4710514,5.4710549,3.50
5472,5.4720514,5.4720549,3.50
5473,5.4730513,5.4730548,3.50
5474,5.4740512,5.4740547,3.50
5475,5.4750512,5.4750547,3.50
5476,5.4760511,5.4760546,3.50
5477,5.4770510,5.4770546,3.60
5478,5.4780510,5.4780545,3.50
5479,5.4790509,5.4790544,3.50
5480,5.4800509,5.4800544,3.50
5481,5.4810508,5.4810543,3.50
5482,5.4820507,5.4820542,3.50
5483,5.4830507,5.4830542,3.50
5484,5.4840506,5.4840542,3.60
5485,5.4850505,5.4850540,3.50
5486,5.4860505,5.4860540,3.50
5487,5.4870504,5.4870539,3.50
5488,5.4880504,5.4880539,3.50
5489,5.4890503,5.4890538,3.50
5490,5.4900502,5.4900537,3.50
5491,5.4910502,5.4910538,3.60
5492,5.4920501,5.4920536,3.50
5493,5.4930500,5.4930535,3.50
5494,5.4940500,5.4940535,3.50
5495,5.4950499,5.4950534,3.50
5496,5.4960499,5.4960534,3.50
5497,5.4970498,5.4970533,3.50
5498,5.4980497,5.4980532,3.50
5499,5.4990497,5.4990531,3.40
5500,5.5000496,5.5000531,3.50
5501,5.5010495,5.5010531,3.60
5502,5.5020495,5.5020530,3.50
5503,5.5030494,5.5030529,3.50
5504,5.5040494,5.5040529,3.50
5505,5.5050493,5.5050528,3.50
5506,5.5060492,5.5060527,3.50
5507,5.5070492,5.5070527,3.50
5508,5.5080491,5.5080526,3.50
5509,5.5090490,5.5090525,3.50
5510,5.5100490,5.5100525,3.50
5511,5.5110489,5.5110524,3.50
5512,5.5120489,5.5120524,3.50
5513,5.5130488,5.5130523,3.50
5514,5.5140487,5.5140522,3.50
5515,5.5150487,5.5150521,3.40
5516,5.5160486,5.5160521,3.50
5517,5.5170485,5.5170520,3.50
5518,5.5180485,5.5180520,3.50
5519,5.5190484,5.5190519,3.50
5520,5.5200484,5.5200519,3.50
5521,5.5210483,5.5210518,3.50
5522,5.5220482,5.5220517,3.50
5523,5.5230482,5.5230517,3.50
5524,5.5240481,5.5240516,3.50
5525,5.5250480,5.5250515,3.50
5526,5.5260480,5.5260515,3.50
5527,5.5270479,5.5270514,3.50
5528,5.5280479,5.5280514,3.50
5529,5.5290478,5.5290513,3.50
5530,5.5300477,5.5300512,3.50
5531,5.5310477,5.5310512,3.50
5532,5.5320476,5.5320511,3.50
5533,5.5330475,5.5330510,3.50
5534,5.5340475,5.5340510,3.50
5535,5.5350474,5.5350509,3.50
5536,5.5360474,5.5360509,3.50
5537,5.5370473,5.5370508,3.50
5538,5.5380472,5.5380508,3.60
5539,5.5390472,5.5390507,3.50
5540,5.5400471,5.5400506,3.50
5541,5.5410470,5.5410505,3.50
5542,5.5420470,5.5420505,3.50
5543,5.5430469,5.5430504,3.50
5544,5.5440468,5.5440504,3.60
5545,5.5450468,5.5450503,3.50
5546,5.5460467,5.5460503,3.60
5547,5.5470467,5.5470501,3.40
5548,5.5480466,5.5480501,3.50
5549,5.5490465,5.5490500,3.50
5550,5.5500465,5.5500500,3.50
5551,5.5510464,5.5510499,3.50
5552,5.5520463,5.5520498,3.50
5553,5.5530463,5.5530498,3.50
5554,5.5540462,5.5540497,3.50
5555,5.5550462,5.5550497,3.50
5556,5.5560461,5.5560496,3.50
5557,5.5570460,5.5570495,3.50
5558,5.5580460,5.5580495,3.50
5559,5.5590459,5.5590494,3.50
5560,5.5600458,5.5600493,3.50
5561,5.5610458,5.5610493,3.50
5562,5.5620457,5.5620492,3.50
5563,5.5630457,5.5630491,3.40
5564,5.5640456,5.5640491,3.50
5565,5.5650455,5.5650491,3.60
5566,5.5660455,5.5660489,3.40
5567,5.5670454,5.5670489,3.50
5568,5.5680453,5.5680488,3.50
5569,5.5690453,5.5690488,3.50
5570,5.5700452,5.5700487,3.50
5571,5.5710452,5.5710487,3.50
5572,5.5720451,5.5720486,3.50
5573,5.5730450,5.5730485,3.50
5574,5.5740450,5.5740485,3.50
5575,5.5750449,5.5750484,3.50
5576,5.5760448,5.5760483,3.50
5577,5.5770448,5.5770535,8.70
5578,5.5780447,5.5780482,3.50
5579,5.5790446,5.5790533,8.70
5580,5.5800446,5.5800482,3.60
5581,5.5810445,5.5810480,3.50
5582,5.5820445,5.5820480,3.50
5583,5.5830444,5.5830479,3.50
5584,5.5840443,5.5840478,3.50
5585,5.5850443,5.5850478,3.50
5586,5.5860442,5.5860477,3.50
5587,5.5870441,5.5870476,3.50
5588,5.5880441,5.5880476,3.50
5589,5.5890440,5.5890475,3.50
5590,5.5900440,5.5900475,3.50
5591,5.5910439,5.5910474,3.50
5592,5.5920438,5.5920473,3.50
5593,5.5930438,5.5930472,3.40
5594,5.5940437,5.5940472,3.50
5595,5.5950436,5.5950471,3.50
5596,5.5960436,5.5960471,3.50
5597,5.5970435,5.5970470,3.50
5598,5.5980435,5.5980469,3.40
5599,5.5990434,5.5990469,3.50
5600,5.6000433,5.6000468,3.50
5601,5.6010433,5.6010468,3.50
5602,5.6020432,5.6020467,3.50
5603,5.6030431,5.6030466,3.50
5604,5.6040431,5.6040466,3.50
5605,5.6050430,5.6050465,3.50
5606,5.6060430,5.6060464,3.40
5607,5.6070429,5.6070464,3.50
5608,5.6080428,5.6080463,3.50
5609,5.6090428,5.6090463,3.50
5610,5.6100427,5.6100462,3.50
5611,5.6110426,5.6110461,3.50
5612,5.6120426,5.6120461,3.50
5613,5.6130425,5.6130461,3.60
5614,5.6140425,5.6140460,3.50
5615,5.6150424,5.6150459,3.50
5616,5.6160423,5.6160459,3.60
5617,5.6170423,5.6170458,3.50
5618,5.6180422,5.6180457,3.50
5619,5.6190421,5.6190456,3.50
5620,5.6200421,5.6200456,3.50
5621,5.6210420,5.6210455,3.50
5622,5.6220420,5.6220454,3.40
5623,5.6230419,5.6230454,3.50
5624,5.6240418,5.6240453,3.50
5625,5.6250418,5.6250453,3.50
5626,5.6260417,5.6260452,3.50
5627,5.6270416,5.6270451,3.50
5628,5.6280416,5.6280451,3.50
5629,5.6290415,5.6290450,3.50
5630,5.6300415,5.6300449,3.40
5631,5.6310414,5.6310449,3.50
5632,5.6320413,5.6320448,3.50
5633,5.6330413,5.6330448,3.50
5634,5.6340412,5.6340447,3.50
5635,5.6350411,5.6350446,3.50
5636,5.6360411,5.6360446,3.50
5637,5.6370410,5.6370445,3.50
5638,5.6380410,5.6380444,3.40
5639,5.6390409,5.6390444,3.50
5640,5.6400408,5.6400443,3.50
5641,5.6410408,5.6410443,3.50
5642,5.6420407,5.6420442,3.50
5643,5.6430406,5.6430441,3.50
5644,5.6440406,5.6440441,3.50
5645,5.6450405,5.6450440,3.50
5646,5.6460404,5.6460440,3.60
5647,5.6470404,5.6470439,3.50
5648,5.6480403,5.6480438,3.50
5649,5.6490403,5.6490437,3.40
5650,5.6500402,5.6500437,3.50
5651,5.6510401,5.6510436,3.50
5652,5.6520401,5.6520436,3.50
5653,5.6530400,5.6530435,3.50
5654,5.6540399,5.6540434,3.50
5655,5.6550399,5.6550434,3.50
5656,5.6560398,5.6560433,3.50
5657,5.6570398,5.6570498,10.00
5658,5.6580397,5.6580432,3.50
5659,5.6590396,5.6590431,3.50
5660,5.6600396,5.6600431,3.50
5661,5.6610395,5.6610430,3.50
5662,5.6620394,5.6620429,3.50
5663,5.6630394,5.6630429,3.50
5664,5.6640393,5.6640428,3.50
5665,5.6650393,5.6650428,3.50
5666,5.6660392,5.6660427,3.50
5667,5.6670391,5.6670426,3.50
5668,5.6680391,5.6680426,3.50
5669,5.6690390,5.6690425,3.50
5670,5.6700389,5.6700424,3.50
5671,5.6710389,5.6710424,3.50
5672,5.6720388,5.6720423,3.50
5673,5.6730388,5.6730423,3.50
5674,5.6740387,5.6740422,3.50
5675,5.6750386,5.6750421,3.50
5676,5.6760386,5.6760421,3.50
5677,5.6770385,5.6770420,3.50
5678,5.6780384,5.6780420,3.60
5679,5.6790384,5.6790419,3.50
5680,5.6800383,5.6800418,3.50
5681,5.6810383,5.6810417,3.40
5682,5.6820382,5.6820417,3.50
5683,5.6830381,5.6830416,3.50
5684,5.6840381,5.6840416,3.50
5685,5.6850380,5.6850415,3.50
5686,5.6860379,5.6860414,3.50
5687,5.6870379,5.6870414,3.50
5688,5.6880378,5.6880413,3.50
5689,5.6890377,5.6890412,3.50
5690,5.6900377,5.6900412,3.50
5691,5.6910376,5.6910411,3.50
5692,5.6920376,5.6920411,3.50
5693,5.6930375,5.6930410,3.50
5694,5.6940374,5.6940409,3.50
5695,5.6950374,5.6950409,3.50
5696,5.6960373,5.6960408,3.50
5697,5.6970372,5.6970408,3.60
5698,5.6980372,5.6980407,3.50
5699,5.6990371,5.6990406,3.50
5700,5.7000371,5.7000405,3.40
5701,5.7010370,5.7010405,3.50
5702,5.7020369,5.7020404,3.50
5703,5.7030369,5.7030404,3.50
5704,5.7040368,5.7040403,3.50
5705,5.7050367,5.7050402,3.50
5706,5.7060367,5.7060470,10.30
5707,5.7070366,5.7070401,3.50
5708,5.7080366,5.7080401,3.50
5709,5.7090365,5.7090400,3.50
5710,5.7100364,5.7100399,3.50
5711,5.7110364,5.7110399,3.50
5712,5.7120363,5.7120398,3.50
5713,5.7130362,5.7130397,3.50
5714,5.7140362,5.7140397,3.50
5715,5.7150361,5.7150396,3.50
5716,5.7160361,5.7160396,3.50
5717,5.7170360,5.7170395,3.50
5718,5.7180359,5.7180394,3.50
5719,5.7190359,5.7190394,3.50
5720,5.7200358,5.7200393,3.50
5721,5.7210357,5.7210393,3.60
5722,5.7220357,5.7220392,3.50
5723,5.7230356,5.7230391,3.50
5724,5.7240356,5.7240391,3.50
5725,5.7250355,5.7250390,3.50
5726,5.7260354,5.7260389,3.50
5727,5.7270354,5.7270389,3.50
5728,5.7280353,5.7280388,3.50
5729,5.7290352,5.7290387,3.50
5730,5.7300352,5.7300387,3.50
5731,5.7310351,5.7310386,3.50
5732,5.7320351,5.7320385,3.40
5733,5.7330350,5.7330385,3.50
5734,5.7340349,5.7340384,3.50
5735,5.7350349,5.7350384,3.50
5736,5.7360348,5.7360383,3.50
5737,5.7370347,5.7370382,3.50
5738,5.7380347,5.7380382,3.50
5739,5.7390346,5.7390381,3.50
5740,5.7400346,5.7400381,3.50
5741,5.7410345,5.7410380,3.50
5742,5.7420344,5.7420379,3.50
5743,5.7430344,5.7430379,3.50
5744,5.7440343,5.7440378,3.50
5745,5.7450342,5.7450377,3.50
5746,5.7460342,5.7460376,3.40
5747,5.7470341,5.7470376,3.50
5748,5.7480341,5.7480375,3.40
5749,5.7490340,5.7490375,3.50
5750,5.7500339,5.7500375,3.60
5751,5.7510339,5.7510374,3.50
5752,5.7520338,5.7520373,3.50
5753,5.7530337,5.7530373,3.60
5754,5.7540337,5.7540372,3.50
5755,5.7550336,5.7550371,3.50
5756,5.7560335,5.7560370,3.50
5757,5.7570335,5.7570370,3.50
5758,5.7580334,5.7580369,3.50
5759,5.7590334,5.7590369,3.50
5760,5.7600333,5.7600368,3.50
5761,5.7610332,5.7610367,3.50
5762,5.7620332,5.7620367,3.50
5763,5.7630331,5.7630366,3.50
5764,5.7640330,5.7640365,3.50
5765,5.7650330,5.7650365,3.50
5766,5.7660329,5.7660364,3.50
5767,5.7670329,5.7670363,3.40
5768,5.7680328,5.7680363,3.50
5769,5.7690327,5.7690362,3.50
5770,5.7700327,5.7700362,3.50
5771,5.7710326,5.7710361,3.50
5772,5.7720325,5.7720360,3.50
5773,5.7730325,5.7730360,3.50
5774,5.7740324,5.7740359,3.50
5775,5.7750324,5.7750358,3.40
5776,5.7760323,5.7760358,3.50
5777,5.7770322,5.7770357,3.50
5778,5.7780322,5.7780357,3.50
5779,5.7790321,5.7790356,3.50
5780,5.7800320,5.7800355,3.50
5781,5.7810320,5.7810355,3.50
5782,5.7820319,5.7820354,3.50
5783,5.7830319,5.7830353,3.40
5784,5.7840318,5.7840353,3.50
5785,5.7850317,5.7850352,3.50
5786,5.7860317,5.7860352,3.50
5787,5.7870316,5.7870351,3.50
5788,5.7880315,5.7880351,3.60
5789,5.7890315,5.7890350,3.50
5790,5.7900314,5.7900349,3.50
5791,5.7910314,5.7910349,3.50
5792,5.7920313,5.7920348,3.50
5793,5.7930312,5.7930347,3.50
5794,5.7940312,5.7940346,3.40
5795,5.7950311,5.7950346,3.50
5796,5.7960310,5.7960345,3.50
5797,5.7970310,5.7970345,3.50
5798,5.7980309,5.7980344,3.50
5799,5.7990308,5.7990343,3.50
5800,5.8000308,5.8000343,3.50
5801,5.8010307,5.8010342,3.50
5802,5.8020307,5.8020342,3.50
5803,5.8030306,5.8030341,3.50
5804,5.8040305,5.8040340,3.50
5805,5.8050305,5.8050340,3.50
5806,5.8060304,5.8060339,3.50
5807,5.8070303,5.8070338,3.50
5808,5.8080303,5.8080337,3.40
5809,5.8090302,5.8090337,3.50
5810,5.8100302,5.8100337,3.50
5811,5.8110301,5.8110336,3.50
5812,5.8120300,5.8120335,3.50
5813,5.8130300,5.8130335,3.50
5814,5.8140299,5.8140334,3.50
5815,5.8150298,5.8150333,3.50
5816,5.8160298,5.8160333,3.50
5817,5.8170297,5.8170332,3.50
5818,5.8180297,5.8180331,3.40
5819,5.8190296,5.8190331,3.50
5820,5.8200295,5.8200331,3.60
5821,5.8210295,5.8210330,3.50
5822,5.8220294,5.8220329,3.50
5823,5.8230293,5.8230328,3.50
5824,5.8240293,5.8240328,3.50
5825,5.8250292,5.8250327,3.50
5826,5.8260292,5.8260326,3.40
5827,5.8270291,5.8270326,3.50
5828,5.8280290,5.8280325,3.50
5829,5.8290290,5.8290325,3.50
5830,5.8300289,5.8300324,3.50
5831,5.8310288,5.8310323,3.50
5832,5.8320288,5.8320323,3.50
5833,5.8330287,5.8330322,3.50
5834,5.8340287,5.8340321,3.40
5835,5.8350286,5.8350321,3.50
5836,5.8360285,5.8360320,3.50
5837,5.8370285,5.8370320,3.50
5838,5.8380284,5.8380319,3.50
5839,5.8390283,5.8390318,3.50
5840,5.8400283,5.8400318,3.50
5841,5.8410282,5.8410317,3.50
5842,5.8420282,5.8420316,3.40
5843,5.8430281,5.8430316,3.50
5844,5.8440280,5.8440315,3.50
5845,5.8450280,5.8450315,3.50
